Segment,Sequence
Dog_4/Dog_4_interictal_segment_0550.mat,92
Dog_4/Dog_4_interictal_segment_0551.mat,92
Dog_4/Dog_4_interictal_segment_0552.mat,92
Dog_4/Dog_4_interictal_segment_0553.mat,93
Dog_4/Dog_4_interictal_segment_0554.mat,93
Dog_4/Dog_4_interictal_segment_0555.mat,93
Dog_4/Dog_4_interictal_segment_0556.mat,93
Dog_4/Dog_4_interictal_segment_0557.mat,93
Dog_4/Dog_4_interictal_segment_0558.mat,93
Dog_4/Dog_4_interictal_segment_0559.mat,94
Dog_4/Dog_4_interictal_segment_0560.mat,94
Dog_4/Dog_4_interictal_segment_0561.mat,94
Dog_4/Dog_4_interictal_segment_0562.mat,94
Dog_4/Dog_4_interictal_segment_0563.mat,94
Dog_4/Dog_4_interictal_segment_0564.mat,94
Dog_4/Dog_4_interictal_segment_0565.mat,95
Dog_4/Dog_4_interictal_segment_0566.mat,95
Dog_4/Dog_4_interictal_segment_0567.mat,95
Dog_4/Dog_4_interictal_segment_0568.mat,95
Dog_4/Dog_4_interictal_segment_0569.mat,95
Dog_4/Dog_4_interictal_segment_0570.mat,95
Dog_4/Dog_4_interictal_segment_0571.mat,96
Dog_4/Dog_4_interictal_segment_0572.mat,96
Dog_4/Dog_4_interictal_segment_0573.mat,96
Dog_4/Dog_4_interictal_segment_0574.mat,96
Dog_4/Dog_4_interictal_segment_0575.mat,96
Dog_4/Dog_4_interictal_segment_0576.mat,96
Dog_4/Dog_4_interictal_segment_0577.mat,97
Dog_4/Dog_4_interictal_segment_0578.mat,97
Dog_4/Dog_4_interictal_segment_0579.mat,97
Dog_4/Dog_4_interictal_segment_0580.mat,97
Dog_4/Dog_4_interictal_segment_0581.mat,97
Dog_4/Dog_4_interictal_segment_0582.mat,97
Dog_4/Dog_4_interictal_segment_0583.mat,98
Dog_4/Dog_4_interictal_segment_0584.mat,98
Dog_4/Dog_4_interictal_segment_0585.mat,98
Dog_4/Dog_4_interictal_segment_0586.mat,98
Dog_4/Dog_4_interictal_segment_0587.mat,98
Dog_4/Dog_4_interictal_segment_0588.mat,98
Dog_4/Dog_4_interictal_segment_0589.mat,99
Dog_4/Dog_4_interictal_segment_0590.mat,99
Dog_4/Dog_4_interictal_segment_0591.mat,99
Dog_4/Dog_4_interictal_segment_0592.mat,99
Dog_4/Dog_4_interictal_segment_0593.mat,99
Dog_4/Dog_4_interictal_segment_0594.mat,99
Dog_4/Dog_4_interictal_segment_0595.mat,100
Dog_4/Dog_4_interictal_segment_0596.mat,100
Dog_4/Dog_4_interictal_segment_0597.mat,100
Dog_4/Dog_4_interictal_segment_0598.mat,100
Dog_4/Dog_4_interictal_segment_0599.mat,100
Dog_4/Dog_4_interictal_segment_0600.mat,100
Dog_4/Dog_4_interictal_segment_0601.mat,101
Dog_4/Dog_4_interictal_segment_0602.mat,101
Dog_4/Dog_4_interictal_segment_0603.mat,101
Dog_4/Dog_4_interictal_segment_0604.mat,101
Dog_4/Dog_4_interictal_segment_0605.mat,101
Dog_4/Dog_4_interictal_segment_0606.mat,101
Dog_4/Dog_4_interictal_segment_0607.mat,102
Dog_4/Dog_4_interictal_segment_0608.mat,102
Dog_4/Dog_4_interictal_segment_0609.mat,102
Dog_4/Dog_4_interictal_segment_0610.mat,102
Dog_4/Dog_4_interictal_segment_0611.mat,102
Dog_4/Dog_4_interictal_segment_0612.mat,102
Dog_4/Dog_4_interictal_segment_0613.mat,103
Dog_4/Dog_4_interictal_segment_0614.mat,103
Dog_4/Dog_4_interictal_segment_0615.mat,103
Dog_4/Dog_4_interictal_segment_0616.mat,103
Dog_4/Dog_4_interictal_segment_0617.mat,103
Dog_4/Dog_4_interictal_segment_0618.mat,103
Dog_4/Dog_4_interictal_segment_0619.mat,104
Dog_4/Dog_4_interictal_segment_0620.mat,104
Dog_4/Dog_4_interictal_segment_0621.mat,104
Dog_4/Dog_4_interictal_segment_0622.mat,104
Dog_4/Dog_4_interictal_segment_0623.mat,104
Dog_4/Dog_4_interictal_segment_0624.mat,104
Dog_4/Dog_4_interictal_segment_0625.mat,105
Dog_4/Dog_4_interictal_segment_0626.mat,105
Dog_4/Dog_4_interictal_segment_0627.mat,105
Dog_4/Dog_4_interictal_segment_0628.mat,105
Dog_4/Dog_4_interictal_segment_0629.mat,105
Dog_4/Dog_4_interictal_segment_0630.mat,105
Dog_4/Dog_4_interictal_segment_0631.mat,106
Dog_4/Dog_4_interictal_segment_0632.mat,106
Dog_4/Dog_4_interictal_segment_0633.mat,106
Dog_4/Dog_4_interictal_segment_0634.mat,106
Dog_4/Dog_4_interictal_segment_0635.mat,106
Dog_4/Dog_4_interictal_segment_0636.mat,106
Dog_4/Dog_4_interictal_segment_0637.mat,107
Dog_4/Dog_4_interictal_segment_0638.mat,107
Dog_4/Dog_4_interictal_segment_0639.mat,107
Dog_4/Dog_4_interictal_segment_0640.mat,107
Dog_4/Dog_4_interictal_segment_0641.mat,107
Dog_4/Dog_4_interictal_segment_0642.mat,107
Dog_4/Dog_4_interictal_segment_0643.mat,108
Dog_4/Dog_4_interictal_segment_0644.mat,108
Dog_4/Dog_4_interictal_segment_0645.mat,108
Dog_4/Dog_4_interictal_segment_0646.mat,108
Dog_4/Dog_4_interictal_segment_0647.mat,108
Dog_4/Dog_4_interictal_segment_0648.mat,108
Dog_4/Dog_4_interictal_segment_0649.mat,109
Dog_4/Dog_4_interictal_segment_0650.mat,109
Dog_4/Dog_4_interictal_segment_0651.mat,109
Dog_4/Dog_4_interictal_segment_0652.mat,109
Dog_4/Dog_4_interictal_segment_0653.mat,109
Dog_4/Dog_4_interictal_segment_0654.mat,109
Dog_4/Dog_4_interictal_segment_0655.mat,110
Dog_4/Dog_4_interictal_segment_0656.mat,110
Dog_4/Dog_4_interictal_segment_0657.mat,110
Dog_4/Dog_4_interictal_segment_0658.mat,110
Dog_4/Dog_4_interictal_segment_0659.mat,110
Dog_4/Dog_4_interictal_segment_0660.mat,110
Dog_4/Dog_4_interictal_segment_0661.mat,111
Dog_4/Dog_4_interictal_segment_0662.mat,111
Dog_4/Dog_4_interictal_segment_0663.mat,111
Dog_4/Dog_4_interictal_segment_0664.mat,111
Dog_4/Dog_4_interictal_segment_0665.mat,111
Dog_4/Dog_4_interictal_segment_0666.mat,111
Dog_4/Dog_4_interictal_segment_0667.mat,112
Dog_4/Dog_4_interictal_segment_0668.mat,112
Dog_4/Dog_4_interictal_segment_0669.mat,112
Dog_4/Dog_4_interictal_segment_0670.mat,112
Dog_4/Dog_4_interictal_segment_0671.mat,112
Dog_4/Dog_4_interictal_segment_0672.mat,112
Dog_4/Dog_4_interictal_segment_0673.mat,113
Dog_4/Dog_4_interictal_segment_0674.mat,113
Dog_4/Dog_4_interictal_segment_0675.mat,113
Dog_4/Dog_4_interictal_segment_0676.mat,113
Dog_4/Dog_4_interictal_segment_0677.mat,113
Dog_4/Dog_4_interictal_segment_0678.mat,113
Dog_4/Dog_4_interictal_segment_0679.mat,114
Dog_4/Dog_4_interictal_segment_0680.mat,114
Dog_4/Dog_4_interictal_segment_0681.mat,114
Dog_4/Dog_4_interictal_segment_0682.mat,114
Dog_4/Dog_4_interictal_segment_0683.mat,114
Dog_4/Dog_4_interictal_segment_0684.mat,114
Dog_4/Dog_4_interictal_segment_0685.mat,115
Dog_4/Dog_4_interictal_segment_0686.mat,115
Dog_4/Dog_4_interictal_segment_0687.mat,115
Dog_4/Dog_4_interictal_segment_0688.mat,115
Dog_4/Dog_4_interictal_segment_0689.mat,115
Dog_4/Dog_4_interictal_segment_0690.mat,115
Dog_4/Dog_4_interictal_segment_0691.mat,116
Dog_4/Dog_4_interictal_segment_0692.mat,116
Dog_4/Dog_4_interictal_segment_0693.mat,116
Dog_4/Dog_4_interictal_segment_0694.mat,116
Dog_4/Dog_4_interictal_segment_0695.mat,116
Dog_4/Dog_4_interictal_segment_0696.mat,116
Dog_4/Dog_4_interictal_segment_0697.mat,117
Dog_4/Dog_4_interictal_segment_0698.mat,117
Dog_4/Dog_4_interictal_segment_0699.mat,117
Dog_4/Dog_4_interictal_segment_0700.mat,117
Dog_4/Dog_4_interictal_segment_0701.mat,117
Dog_4/Dog_4_interictal_segment_0702.mat,117
Dog_4/Dog_4_interictal_segment_0703.mat,118
Dog_4/Dog_4_interictal_segment_0704.mat,118
Dog_4/Dog_4_interictal_segment_0705.mat,118
Dog_4/Dog_4_interictal_segment_0706.mat,118
Dog_4/Dog_4_interictal_segment_0707.mat,118
Dog_4/Dog_4_interictal_segment_0708.mat,118
Dog_4/Dog_4_interictal_segment_0709.mat,119
Dog_4/Dog_4_interictal_segment_0710.mat,119
Dog_4/Dog_4_interictal_segment_0711.mat,119
Dog_4/Dog_4_interictal_segment_0712.mat,119
Dog_4/Dog_4_interictal_segment_0713.mat,119
Dog_4/Dog_4_interictal_segment_0714.mat,119
Dog_4/Dog_4_interictal_segment_0715.mat,120
Dog_4/Dog_4_interictal_segment_0716.mat,120
Dog_4/Dog_4_interictal_segment_0717.mat,120
Dog_4/Dog_4_interictal_segment_0718.mat,120
Dog_4/Dog_4_interictal_segment_0719.mat,120
Dog_4/Dog_4_interictal_segment_0720.mat,120
Dog_4/Dog_4_interictal_segment_0721.mat,121
Dog_4/Dog_4_interictal_segment_0722.mat,121
Dog_4/Dog_4_interictal_segment_0723.mat,121
Dog_4/Dog_4_interictal_segment_0724.mat,121
Dog_4/Dog_4_interictal_segment_0725.mat,121
Dog_4/Dog_4_interictal_segment_0726.mat,121
Dog_4/Dog_4_interictal_segment_0727.mat,122
Dog_4/Dog_4_interictal_segment_0728.mat,122
Dog_4/Dog_4_interictal_segment_0729.mat,122
Dog_4/Dog_4_interictal_segment_0730.mat,122
Dog_4/Dog_4_interictal_segment_0731.mat,122
Dog_4/Dog_4_interictal_segment_0732.mat,122
Dog_4/Dog_4_interictal_segment_0733.mat,123
Dog_4/Dog_4_interictal_segment_0734.mat,123
Dog_4/Dog_4_interictal_segment_0735.mat,123
Dog_4/Dog_4_interictal_segment_0736.mat,123
Dog_4/Dog_4_interictal_segment_0737.mat,123
Dog_4/Dog_4_interictal_segment_0738.mat,123
Dog_4/Dog_4_interictal_segment_0739.mat,124
Dog_4/Dog_4_interictal_segment_0740.mat,124
Dog_4/Dog_4_interictal_segment_0741.mat,124
Dog_4/Dog_4_interictal_segment_0742.mat,124
Dog_4/Dog_4_interictal_segment_0743.mat,124
Dog_4/Dog_4_interictal_segment_0744.mat,124
Dog_4/Dog_4_interictal_segment_0745.mat,125
Dog_4/Dog_4_interictal_segment_0746.mat,125
Dog_4/Dog_4_interictal_segment_0747.mat,125
Dog_4/Dog_4_interictal_segment_0748.mat,125
Dog_4/Dog_4_interictal_segment_0749.mat,125
Dog_4/Dog_4_interictal_segment_0750.mat,125
Dog_4/Dog_4_interictal_segment_0751.mat,126
Dog_4/Dog_4_interictal_segment_0752.mat,126
Dog_4/Dog_4_interictal_segment_0753.mat,126
Dog_4/Dog_4_interictal_segment_0754.mat,126
Dog_4/Dog_4_interictal_segment_0755.mat,126
Dog_4/Dog_4_interictal_segment_0756.mat,126
Dog_4/Dog_4_interictal_segment_0757.mat,127
Dog_4/Dog_4_interictal_segment_0758.mat,127
Dog_4/Dog_4_interictal_segment_0759.mat,127
Dog_4/Dog_4_interictal_segment_0760.mat,127
Dog_4/Dog_4_interictal_segment_0761.mat,127
Dog_4/Dog_4_interictal_segment_0762.mat,127
Dog_4/Dog_4_interictal_segment_0763.mat,128
Dog_4/Dog_4_interictal_segment_0764.mat,128
Dog_4/Dog_4_interictal_segment_0765.mat,128
Dog_4/Dog_4_interictal_segment_0766.mat,128
Dog_4/Dog_4_interictal_segment_0767.mat,128
Dog_4/Dog_4_interictal_segment_0768.mat,128
Dog_4/Dog_4_interictal_segment_0769.mat,129
Dog_4/Dog_4_interictal_segment_0770.mat,129
Dog_4/Dog_4_interictal_segment_0771.mat,129
Dog_4/Dog_4_interictal_segment_0772.mat,129
Dog_4/Dog_4_interictal_segment_0773.mat,129
Dog_4/Dog_4_interictal_segment_0774.mat,129
Dog_4/Dog_4_interictal_segment_0775.mat,130
Dog_4/Dog_4_interictal_segment_0776.mat,130
Dog_4/Dog_4_interictal_segment_0777.mat,130
Dog_4/Dog_4_interictal_segment_0778.mat,130
Dog_4/Dog_4_interictal_segment_0779.mat,130
Dog_4/Dog_4_interictal_segment_0780.mat,130
Dog_4/Dog_4_interictal_segment_0781.mat,131
Dog_4/Dog_4_interictal_segment_0782.mat,131
Dog_4/Dog_4_interictal_segment_0783.mat,131
Dog_4/Dog_4_interictal_segment_0784.mat,131
Dog_4/Dog_4_interictal_segment_0785.mat,131
Dog_4/Dog_4_interictal_segment_0786.mat,131
Dog_4/Dog_4_interictal_segment_0787.mat,132
Dog_4/Dog_4_interictal_segment_0788.mat,132
Dog_4/Dog_4_interictal_segment_0789.mat,132
Dog_4/Dog_4_interictal_segment_0790.mat,132
Dog_4/Dog_4_interictal_segment_0791.mat,132
Dog_4/Dog_4_interictal_segment_0792.mat,132
Dog_4/Dog_4_interictal_segment_0793.mat,133
Dog_4/Dog_4_interictal_segment_0794.mat,133
Dog_4/Dog_4_interictal_segment_0795.mat,133
Dog_4/Dog_4_interictal_segment_0796.mat,133
Dog_4/Dog_4_interictal_segment_0797.mat,133
Dog_4/Dog_4_interictal_segment_0798.mat,133
Dog_4/Dog_4_interictal_segment_0799.mat,134
Dog_4/Dog_4_interictal_segment_0800.mat,134
Dog_4/Dog_4_interictal_segment_0801.mat,134
Dog_4/Dog_4_interictal_segment_0802.mat,134
Dog_4/Dog_4_interictal_segment_0803.mat,134
Dog_4/Dog_4_interictal_segment_0804.mat,134
Dog_4/Dog_4_preictal_segment_0001.mat,1
Dog_4/Dog_4_preictal_segment_0002.mat,1
Dog_4/Dog_4_preictal_segment_0003.mat,1
Dog_4/Dog_4_preictal_segment_0004.mat,1
Dog_4/Dog_4_preictal_segment_0005.mat,1
Dog_4/Dog_4_preictal_segment_0006.mat,1
Dog_4/Dog_4_preictal_segment_0007.mat,2
Dog_4/Dog_4_preictal_segment_0008.mat,2
Dog_4/Dog_4_preictal_segment_0009.mat,2
Dog_4/Dog_4_preictal_segment_0010.mat,2
Dog_4/Dog_4_preictal_segment_0011.mat,2
Dog_4/Dog_4_preictal_segment_0012.mat,2
Dog_4/Dog_4_preictal_segment_0013.mat,3
Dog_4/Dog_4_preictal_segment_0014.mat,3
Dog_4/Dog_4_preictal_segment_0015.mat,3
Dog_4/Dog_4_preictal_segment_0016.mat,3
Dog_4/Dog_4_preictal_segment_0017.mat,3
Dog_4/Dog_4_preictal_segment_0018.mat,3
Dog_4/Dog_4_preictal_segment_0019.mat,4
Dog_4/Dog_4_preictal_segment_0020.mat,4
Dog_4/Dog_4_preictal_segment_0021.mat,4
Dog_4/Dog_4_preictal_segment_0022.mat,4
Dog_4/Dog_4_preictal_segment_0023.mat,4
Dog_4/Dog_4_preictal_segment_0024.mat,5
Dog_4/Dog_4_preictal_segment_0025.mat,5
Dog_4/Dog_4_preictal_segment_0026.mat,5
Dog_4/Dog_4_preictal_segment_0027.mat,6
Dog_4/Dog_4_preictal_segment_0028.mat,6
Dog_4/Dog_4_preictal_segment_0029.mat,6
Dog_4/Dog_4_preictal_segment_0030.mat,6
Dog_4/Dog_4_preictal_segment_0031.mat,6
Dog_4/Dog_4_preictal_segment_0032.mat,6
Dog_4/Dog_4_preictal_segment_0033.mat,7
Dog_4/Dog_4_preictal_segment_0034.mat,7
Dog_4/Dog_4_preictal_segment_0035.mat,7
Dog_4/Dog_4_preictal_segment_0036.mat,7
Dog_4/Dog_4_preictal_segment_0037.mat,7
Dog_4/Dog_4_preictal_segment_0038.mat,7
Dog_4/Dog_4_preictal_segment_0039.mat,8
Dog_4/Dog_4_preictal_segment_0040.mat,8
Dog_4/Dog_4_preictal_segment_0041.mat,8
Dog_4/Dog_4_preictal_segment_0042.mat,8
Dog_4/Dog_4_preictal_segment_0043.mat,8
Dog_4/Dog_4_preictal_segment_0044.mat,9
Dog_4/Dog_4_preictal_segment_0045.mat,9
Dog_4/Dog_4_preictal_segment_0046.mat,9
Dog_4/Dog_4_preictal_segment_0047.mat,9
Dog_4/Dog_4_preictal_segment_0048.mat,9
Dog_4/Dog_4_preictal_segment_0049.mat,9
Dog_4/Dog_4_preictal_segment_0050.mat,10
Dog_4/Dog_4_preictal_segment_0051.mat,10
Dog_4/Dog_4_preictal_segment_0052.mat,10
Dog_4/Dog_4_preictal_segment_0053.mat,10
Dog_4/Dog_4_preictal_segment_0054.mat,10
Dog_4/Dog_4_preictal_segment_0055.mat,10
Dog_4/Dog_4_preictal_segment_0056.mat,11
Dog_4/Dog_4_preictal_segment_0057.mat,11
Dog_4/Dog_4_preictal_segment_0058.mat,11
Dog_4/Dog_4_preictal_segment_0059.mat,11
Dog_4/Dog_4_preictal_segment_0060.mat,11
Dog_4/Dog_4_preictal_segment_0061.mat,11
Dog_4/Dog_4_preictal_segment_0062.mat,12
Dog_4/Dog_4_preictal_segment_0063.mat,12
Dog_4/Dog_4_preictal_segment_0064.mat,12
Dog_4/Dog_4_preictal_segment_0065.mat,12
Dog_4/Dog_4_preictal_segment_0066.mat,12
Dog_4/Dog_4_preictal_segment_0067.mat,12
Dog_4/Dog_4_preictal_segment_0068.mat,13
Dog_4/Dog_4_preictal_segment_0069.mat,13
Dog_4/Dog_4_preictal_segment_0070.mat,13
Dog_4/Dog_4_preictal_segment_0071.mat,13
Dog_4/Dog_4_preictal_segment_0072.mat,13
Dog_4/Dog_4_preictal_segment_0073.mat,13
Dog_4/Dog_4_preictal_segment_0074.mat,14
Dog_4/Dog_4_preictal_segment_0075.mat,14
Dog_4/Dog_4_preictal_segment_0076.mat,14
Dog_4/Dog_4_preictal_segment_0077.mat,14
Dog_4/Dog_4_preictal_segment_0078.mat,14
Dog_4/Dog_4_preictal_segment_0079.mat,14
Dog_4/Dog_4_preictal_segment_0080.mat,15
Dog_4/Dog_4_preictal_segment_0081.mat,15
Dog_4/Dog_4_preictal_segment_0082.mat,15
Dog_4/Dog_4_preictal_segment_0083.mat,15
Dog_4/Dog_4_preictal_segment_0084.mat,15
Dog_4/Dog_4_preictal_segment_0085.mat,15
Dog_4/Dog_4_preictal_segment_0086.mat,16
Dog_4/Dog_4_preictal_segment_0087.mat,16
Dog_4/Dog_4_preictal_segment_0088.mat,16
Dog_4/Dog_4_preictal_segment_0089.mat,16
Dog_4/Dog_4_preictal_segment_0090.mat,16
Dog_4/Dog_4_preictal_segment_0091.mat,16
Dog_4/Dog_4_preictal_segment_0092.mat,17
Dog_4/Dog_4_preictal_segment_0093.mat,17
Dog_4/Dog_4_preictal_segment_0094.mat,17
Dog_4/Dog_4_preictal_segment_0095.mat,17
Dog_4/Dog_4_preictal_segment_0096.mat,17
Dog_4/Dog_4_preictal_segment_0097.mat,17
Dog_5/Dog_5_interictal_segment_0001.mat,1
Dog_5/Dog_5_interictal_segment_0002.mat,1
Dog_5/Dog_5_interictal_segment_0003.mat,1
Dog_5/Dog_5_interictal_segment_0004.mat,1
Dog_5/Dog_5_interictal_segment_0005.mat,1
Dog_5/Dog_5_interictal_segment_0006.mat,1
Dog_5/Dog_5_interictal_segment_0007.mat,2
Dog_5/Dog_5_interictal_segment_0008.mat,2
Dog_5/Dog_5_interictal_segment_0009.mat,2
Dog_5/Dog_5_interictal_segment_0010.mat,2
Dog_5/Dog_5_interictal_segment_0011.mat,2
Dog_5/Dog_5_interictal_segment_0012.mat,2
Dog_5/Dog_5_interictal_segment_0013.mat,3
Dog_5/Dog_5_interictal_segment_0014.mat,3
Dog_5/Dog_5_interictal_segment_0015.mat,3
Dog_5/Dog_5_interictal_segment_0016.mat,3
Dog_5/Dog_5_interictal_segment_0017.mat,3
Dog_5/Dog_5_interictal_segment_0018.mat,3
Dog_5/Dog_5_interictal_segment_0019.mat,4
Dog_5/Dog_5_interictal_segment_0020.mat,4
Dog_5/Dog_5_interictal_segment_0021.mat,4
Dog_5/Dog_5_interictal_segment_0022.mat,4
Dog_5/Dog_5_interictal_segment_0023.mat,4
Dog_5/Dog_5_interictal_segment_0024.mat,4
Dog_5/Dog_5_interictal_segment_0025.mat,5
Dog_5/Dog_5_interictal_segment_0026.mat,5
Dog_5/Dog_5_interictal_segment_0027.mat,5
Dog_5/Dog_5_interictal_segment_0028.mat,5
Dog_5/Dog_5_interictal_segment_0029.mat,5
Dog_5/Dog_5_interictal_segment_0030.mat,5
Dog_5/Dog_5_interictal_segment_0031.mat,6
Dog_5/Dog_5_interictal_segment_0032.mat,6
Dog_5/Dog_5_interictal_segment_0033.mat,6
Dog_5/Dog_5_interictal_segment_0034.mat,6
Dog_5/Dog_5_interictal_segment_0035.mat,6
Dog_5/Dog_5_interictal_segment_0036.mat,6
Dog_5/Dog_5_interictal_segment_0037.mat,7
Dog_5/Dog_5_interictal_segment_0038.mat,7
Dog_5/Dog_5_interictal_segment_0039.mat,7
Dog_5/Dog_5_interictal_segment_0040.mat,7
Dog_5/Dog_5_interictal_segment_0041.mat,7
Dog_5/Dog_5_interictal_segment_0042.mat,7
Dog_5/Dog_5_interictal_segment_0043.mat,8
Dog_5/Dog_5_interictal_segment_0044.mat,8
Dog_5/Dog_5_interictal_segment_0045.mat,8
Dog_5/Dog_5_interictal_segment_0046.mat,8
Dog_5/Dog_5_interictal_segment_0047.mat,8
Dog_5/Dog_5_interictal_segment_0048.mat,8
Dog_5/Dog_5_interictal_segment_0049.mat,9
Dog_5/Dog_5_interictal_segment_0050.mat,9
Dog_5/Dog_5_interictal_segment_0051.mat,9
Dog_5/Dog_5_interictal_segment_0052.mat,9
Dog_5/Dog_5_interictal_segment_0053.mat,9
Dog_5/Dog_5_interictal_segment_0054.mat,9
Dog_5/Dog_5_interictal_segment_0055.mat,10
Dog_5/Dog_5_interictal_segment_0056.mat,10
Dog_5/Dog_5_interictal_segment_0057.mat,10
Dog_5/Dog_5_interictal_segment_0058.mat,10
Dog_5/Dog_5_interictal_segment_0059.mat,10
Dog_5/Dog_5_interictal_segment_0060.mat,10
Dog_5/Dog_5_interictal_segment_0061.mat,11
Dog_5/Dog_5_interictal_segment_0062.mat,11
Dog_5/Dog_5_interictal_segment_0063.mat,11
Dog_5/Dog_5_interictal_segment_0064.mat,11
Dog_5/Dog_5_interictal_segment_0065.mat,11
Dog_5/Dog_5_interictal_segment_0066.mat,11
Dog_5/Dog_5_interictal_segment_0067.mat,12
Dog_5/Dog_5_interictal_segment_0068.mat,12
Dog_5/Dog_5_interictal_segment_0069.mat,12
Dog_5/Dog_5_interictal_segment_0070.mat,12
Dog_5/Dog_5_interictal_segment_0071.mat,12
Dog_5/Dog_5_interictal_segment_0072.mat,12
Dog_5/Dog_5_interictal_segment_0073.mat,13
Dog_5/Dog_5_interictal_segment_0074.mat,13
Dog_5/Dog_5_interictal_segment_0075.mat,13
Dog_5/Dog_5_interictal_segment_0076.mat,13
Dog_5/Dog_5_interictal_segment_0077.mat,13
Dog_5/Dog_5_interictal_segment_0078.mat,13
Dog_5/Dog_5_interictal_segment_0079.mat,14
Dog_5/Dog_5_interictal_segment_0080.mat,14
Dog_5/Dog_5_interictal_segment_0081.mat,14
Dog_5/Dog_5_interictal_segment_0082.mat,14
Dog_5/Dog_5_interictal_segment_0083.mat,14
Dog_5/Dog_5_interictal_segment_0084.mat,14
Dog_5/Dog_5_interictal_segment_0085.mat,15
Dog_5/Dog_5_interictal_segment_0086.mat,15
Dog_5/Dog_5_interictal_segment_0087.mat,15
Dog_5/Dog_5_interictal_segment_0088.mat,15
Dog_5/Dog_5_interictal_segment_0089.mat,15
Dog_5/Dog_5_interictal_segment_0090.mat,15
Dog_5/Dog_5_interictal_segment_0091.mat,16
Dog_5/Dog_5_interictal_segment_0092.mat,16
Dog_5/Dog_5_interictal_segment_0093.mat,16
Dog_5/Dog_5_interictal_segment_0094.mat,16
Dog_5/Dog_5_interictal_segment_0095.mat,16
Dog_5/Dog_5_interictal_segment_0096.mat,16
Dog_5/Dog_5_interictal_segment_0097.mat,17
Dog_5/Dog_5_interictal_segment_0098.mat,17
Dog_5/Dog_5_interictal_segment_0099.mat,17
Dog_5/Dog_5_interictal_segment_0100.mat,17
Dog_5/Dog_5_interictal_segment_0101.mat,17
Dog_5/Dog_5_interictal_segment_0102.mat,17
Dog_5/Dog_5_interictal_segment_0103.mat,18
Dog_5/Dog_5_interictal_segment_0104.mat,18
Dog_5/Dog_5_interictal_segment_0105.mat,18
Dog_5/Dog_5_interictal_segment_0106.mat,18
Dog_5/Dog_5_interictal_segment_0107.mat,18
Dog_5/Dog_5_interictal_segment_0108.mat,18
Dog_5/Dog_5_interictal_segment_0109.mat,19
Dog_5/Dog_5_interictal_segment_0110.mat,19
Dog_5/Dog_5_interictal_segment_0111.mat,19
Dog_5/Dog_5_interictal_segment_0112.mat,19
Dog_5/Dog_5_interictal_segment_0113.mat,19
Dog_5/Dog_5_interictal_segment_0114.mat,19
Dog_5/Dog_5_interictal_segment_0115.mat,20
Dog_5/Dog_5_interictal_segment_0116.mat,20
Dog_5/Dog_5_interictal_segment_0117.mat,20
Dog_5/Dog_5_interictal_segment_0118.mat,20
Dog_5/Dog_5_interictal_segment_0119.mat,20
Dog_5/Dog_5_interictal_segment_0120.mat,20
Dog_5/Dog_5_interictal_segment_0121.mat,21
Dog_5/Dog_5_interictal_segment_0122.mat,21
Dog_5/Dog_5_interictal_segment_0123.mat,21
Dog_5/Dog_5_interictal_segment_0124.mat,21
Dog_5/Dog_5_interictal_segment_0125.mat,21
Dog_5/Dog_5_interictal_segment_0126.mat,21
Dog_5/Dog_5_interictal_segment_0127.mat,22
Dog_5/Dog_5_interictal_segment_0128.mat,22
Dog_5/Dog_5_interictal_segment_0129.mat,22
Dog_5/Dog_5_interictal_segment_0130.mat,22
Dog_5/Dog_5_interictal_segment_0131.mat,22
Dog_5/Dog_5_interictal_segment_0132.mat,22
Dog_5/Dog_5_interictal_segment_0133.mat,23
Dog_5/Dog_5_interictal_segment_0134.mat,23
Dog_5/Dog_5_interictal_segment_0135.mat,23
Dog_5/Dog_5_interictal_segment_0136.mat,23
Dog_5/Dog_5_interictal_segment_0137.mat,23
Dog_5/Dog_5_interictal_segment_0138.mat,23
Dog_5/Dog_5_interictal_segment_0139.mat,24
Dog_5/Dog_5_interictal_segment_0140.mat,24
Dog_5/Dog_5_interictal_segment_0141.mat,24
Dog_5/Dog_5_interictal_segment_0142.mat,24
Dog_5/Dog_5_interictal_segment_0143.mat,24
Dog_5/Dog_5_interictal_segment_0144.mat,24
Dog_5/Dog_5_interictal_segment_0145.mat,25
Dog_5/Dog_5_interictal_segment_0146.mat,25
Dog_5/Dog_5_interictal_segment_0147.mat,25
Dog_5/Dog_5_interictal_segment_0148.mat,25
Dog_5/Dog_5_interictal_segment_0149.mat,25
Dog_5/Dog_5_interictal_segment_0150.mat,25
Dog_5/Dog_5_interictal_segment_0151.mat,26
Dog_5/Dog_5_interictal_segment_0152.mat,26
Dog_5/Dog_5_interictal_segment_0153.mat,26
Dog_5/Dog_5_interictal_segment_0154.mat,26
Dog_5/Dog_5_interictal_segment_0155.mat,26
Dog_5/Dog_5_interictal_segment_0156.mat,26
Dog_5/Dog_5_interictal_segment_0157.mat,27
Dog_5/Dog_5_interictal_segment_0158.mat,27
Dog_5/Dog_5_interictal_segment_0159.mat,27
Dog_5/Dog_5_interictal_segment_0160.mat,27
Dog_5/Dog_5_interictal_segment_0161.mat,27
Dog_5/Dog_5_interictal_segment_0162.mat,27
Dog_5/Dog_5_interictal_segment_0163.mat,28
Dog_5/Dog_5_interictal_segment_0164.mat,28
Dog_5/Dog_5_interictal_segment_0165.mat,28
Dog_5/Dog_5_interictal_segment_0166.mat,28
